Key,japanese
perkASMiningTools1LongDesc,ブロックダメージ:+1%\n収穫数:+1%
perkASMiningTools2LongDesc,ブロックダメージ:+1%\n収穫数:+1%\n落下ブロックダメージ:-50％
perkASMiningTools3LongDesc,ブロックダメージ:+1%\n収穫数:+1%\n落下ブロックダメージ:-50％\n鉱石ブロック採掘確率up
perkASMiningToolsDesc,対応武器/ツールを使用する度に経験値が上がり、レベル上昇毎にステータス効果を得られます。\n\n{cvar($AS_MiningTools_XP:0)}/{cvar($AS_MiningTools_LvlNextTotal:0)}=XP/nextXP
perkASMiningToolsName,アクションスキル
perkASPistols1Desc,ピストル属性ステータス効果:Tier1
perkASPistols2Desc,ピストル属性ステータス効果:Tier2
perkASPistols3Desc,ピストル属性ステータス効果:Tier3
perkASPistols4Desc,ピストル属性ステータス効果:Tier4
perkASPistols5Desc,ピストル属性ステータス効果:Tier5
perkASPistols1LongDesc,ダメージ:+5%\n発射速度:+5%\nリロード速度:+5%
perkASPistols2LongDesc,ダメージ:+10%\n発射速度:+10%\nリロード速度:+10%\n脚部攻撃による移動速度低下効果
perkASPistols3LongDesc,ダメージ:+15%\n発射速度:+15%\nリロード速度:+15%\n脚部攻撃による移動速度低下効果\n出血効果付与
perkASPistols4LongDesc,ダメージ:+20%\n発射速度:+20%\nリロード速度:+20%\n脚部攻撃による移動速度低下効果\n出血効果付与\n5m以内対象アーマー無効:30%
perkASPistols5LongDesc,ダメージ:+25%\n発射速度:+25%\nリロード速度:+25%\n脚部攻撃による移動速度低下効果\n出血効果付与\n5m以内対象アーマー無効:30%
perkASPistolsDesc,対応武器/ツールを使用する度に経験値が上がり、レベル上昇毎にステータス効果を得られます。\n\n{cvar($AS_Pistols_XP:0)}/{cvar($AS_Pistols_LvlNextTotal:0)}=XP/nextXP
perkASPistolsName,アクションスキル
perkASRifles1Desc,ライフル属性ステータス効果:Tier1
perkASRifles2Desc,ライフル属性ステータス効果:Tier2
perkASRifles3Desc,ライフル属性ステータス効果:Tier3
perkASRifles4Desc,ライフル属性ステータス効果:Tier4
perkASRifles5Desc,ライフル属性ステータス効果:Tier5
perkASRifles1LongDesc,ダメージ:+5%\n発射速度:+5%\nリロード速度:+5%
perkASRifles2LongDesc,ダメージ:+10%\n発射速度:+10%\nリロード速度:+10%
perkASRifles3LongDesc,ダメージ:+15%\n発射速度:+15%\nリロード速度:+25%\n脚部攻撃による移動速度低下効果
perkASRifles4LongDesc,ダメージ:+20%\n発射速度:+20%\nリロード速度:+30%\n脚部攻撃による移動速度低下効果\nスコープ使用による追加ダメージ:+10%
perkASRifles5LongDesc,ダメージ:+25%\n発射速度:+25%\nリロード速度:+45%\n脚部攻撃による移動速度低下効果\nスコープ使用による追加ダメージ:+10%/nヘッドショット時スタン効果付与
perkASRiflesDesc,対応武器/ツールを使用する度に経験値が上がり、レベル上昇毎にステータス効果を得られます。\n\n{cvar($AS_Rifles_XP:0)}/{cvar($AS_Rifles_LvlNextTotal:0)}=XP/nextXP
perkASRiflesName,アクションスキル
perkASScavengingDesc,対応武器/ツールを使用する度に経験値が上がり、レベル上昇毎にステータス効果を得られます。\n\n{cvar($AS_Scavenging_XP:0)}/{cvar($AS_Scavenging_LvlNextTotal:0)}=XP/nextXP
perkASScavenging1Desc,スカベンジング属性ステータス効果
perkASScavenging1LongDesc,戦利品ゲームステージup\nスカベンジング時間down
perkASScavengingName,アクションスキル
perkASShotguns1Desc,ショットガン属性ステータス効果:Tier1
perkASShotguns2Desc,ショットガン属性ステータス効果:Tier2
perkASShotguns3Desc,ショットガン属性ステータス効果:Tier3
perkASShotguns4Desc,ショットガン属性ステータス効果:Tier4
perkASShotguns5Desc,ショットガン属性ステータス効果:Tier5
perkASShotguns1LongDesc,ダメージ:+5%\n発射速度:+5%\nリロード速度:+5%
perkASShotguns2LongDesc,ダメージ:+10%\n発射速度:+10%\nリロード速度:+10%\n対木材ダメージ:+300%
perkASShotguns3LongDesc,ダメージ:+15%\n発射速度:+15%\nリロード速度:+15%\n対木材ダメージ:+300%
perkASShotguns4LongDesc,ダメージ:+20%\n発射速度:+20%\nリロード速度:+20%\n対木材ダメージ:+300%\n追加ダメージ:+20%
perkASShotguns5LongDesc,ダメージ:+25%\n発射速度:+25%\nリロード速度:+25%\n対木材ダメージ:+300%\n追加ダメージ:+20%\n対象3m以内戦闘不能効果付与
perkASShotgunsDesc,対応武器/ツールを使用する度に経験値が上がり、レベル上昇毎にステータス効果を得られます。\n\n{cvar($AS_Shotguns_XP:0)}/{cvar($AS_Shotguns_LvlNextTotal:0)}=XP/nextXP
perkASShotgunsName,アクションスキル
perkASWeapons1Desc,マシンガン属性ステータス効果:Tier1
perkASWeapons2Desc,マシンガン属性ステータス効果:Tier2
perkASWeapons3Desc,マシンガン属性ステータス効果:Tier3
perkASWeapons4Desc,マシンガン属性ステータス効果:Tier4
perkASWeapons5Desc,マシンガン属性ステータス効果:Tier5
perkASWeapons1LongDesc,ダメージ:+5%\nリロード速度:+5%
perkASWeapons2LongDesc,ダメージ:+10%\nリロード速度:+10%\nエイム時走行速度:+20%
perkASWeapons3LongDesc,ダメージ:+15%\nリロード速度:+15%\nエイム時走行速度:+20%
perkASWeapons4LongDesc,ダメージ:+20%\nリロード速度:+20%\nエイム時走行速度:+20%\nラグドール化確率:4%/ヒット\nストリークボーナス:1%/ヒット
perkASWeapons5LongDesc,ダメージ:+25%\nリロード速度:+25%\nエイム時走行速度:+20%\nラグドール化確率:4%/ヒット\nストリークボーナス:1%/ヒット
perkAutomaticWeaponsDesc,和訳準備中:perkAutomaticWeaponsDesc
perkAutomaticWeaponsName,自動火器
perkAutomaticWeaponsRank1Desc,発射速度:+5%\nリロード速度:+10%
perkAutomaticWeaponsRank2Desc,発射速度:+10%\nリロード速度:+15%
perkAutomaticWeaponsRank3Desc,発射速度:+15%\nリロード速度:+20%
perkAutomaticWeaponsRank4Desc,発射速度:+20%\nリロード速度:+25%
perkAutomaticWeaponsRank5Desc,発射速度:+25%\nリロード速度:+30%
perkBarBrawling8CompleteLongDesc,7番目の呪い：この古代の武術テクニック:-使い、内なる気:-解放しましょう短期間の間にヒットした7番目の非武装攻撃:+、300%ダメージ:-与えます
perkBarBrawlingDesc,和訳準備中:perkBarBrawlingDesc
perkBarBrawlingName,酒場の格闘家
perkBarBrawlingRank1LongDesc,格闘ダメージ:+10%
perkBarBrawlingRank1ShortDesc,格闘属性ステータス効果:Tier1
perkBarBrawlingRank2LongDesc,格闘ダメージ:+20%
perkBarBrawlingRank2ShortDesc,格闘属性ステータス効果:Tier2
perkBarBrawlingRank3LongDesc,格闘ダメージ:+10%/キル(最大30%まで20秒間持続)
perkBarBrawlingRank3ShortDesc,格闘属性ステータス効果:Tier3
perkBarBrawlingRank4LongDesc,格闘系攻撃速度:+25%\n移動速度:+10%
perkBarBrawlingRank4ShortDesc,格闘属性ステータス効果:Tier4
perkBarBrawlingRank5LongDesc,ストリークボーナス:短連続攻撃7発目で300%
perkBarBrawlingRank5ShortDesc,格闘属性ステータス効果:Tier5
perkBasicFarmingDesc,和訳準備中:perkBasicFarmingDesc
perkBasicFarmingName,耕作ツール
perkBasicFarmingRank1Desc,アンロック: 乳鉢と乳棒、スクラップ鍬、トウモロコシの種、綿の種\n[DECEA3]アンロック条件[-]: プレイヤーレベル Lv.5
perkBasicFarmingRank1Title,アイテムアンロック:Tier1
perkBasicFarmingRank2Desc,アンロック: 動物のエサ、動物の罠、鶏小屋\n[DECEA3]アンロック条件[-]: プレイヤーレベル Lv.5
perkBasicFarmingRank2Title,アイテムアンロック:Tier2
perkBasicFarmingRank3Desc,アンロック: ブルーベリーとアロエの種\n[DECEA3]アンロック条件[-]: プレイヤーレベル Lv.5
perkBasicFarmingRank3Title,アイテムアンロック:Tier3
perkBetterBarterDesc,エリアトレーダーを説得し、価格を下げさせ、優れた商品が詰まった秘密の在庫を見せてもらう能力に特化しましょう。
perkBetterBarterName,優れた物々交換人
perkBetterBarterRank1Desc,トレーダー属性ステータス効果:Tier1
perkBetterBarterRank1LongDesc,購入価格:-5%\n売却価格:+10%
perkBetterBarterRank2Desc,トレーダー属性ステータス効果:Tier2
perkBetterBarterRank2LongDesc,購入価格:-10%\n売却価格:+20%
perkBetterBarterRank3Desc,トレーダー属性ステータス効果:Tier3
perkBetterBarterRank3LongDesc,購入価格:-15%\n売却価格:+30%\nシークレットアイテム購入権利
perkBetterBarterRank4Desc,トレーダー属性ステータス効果:Tier4
perkBetterBarterRank4LongDesc,購入価格:-20%\n売却価格:+40%\nシークレットアイテム購入権利
perkBetterBarterRank5Desc,トレーダー属性ステータス効果:Tier5
perkBetterBarterRank5LongDesc,購入価格:-25%\n売却価格:+50%\nシークレットアイテム購入権利
perkBetterLeadThanDeadDesc,和訳準備中:perkBetterLeadThanDeadDesc
perkBetterLeadThanDeadName,ベター・リード・ザン・デッド
perkBetterLeadThanDeadRank1Desc,発射速度:+15%\nリロード:+10%\nダメージ:+10％\nヘッドショット時追加ダメージ:+5%\n部位破壊確率:+5%
perkBetterLeadThanDeadRank1ShortDesc,マシンガン属性ステータス効果:Tier1
perkBetterLeadThanDeadRank2Desc,発射速度:+20%\nリロード:+15%\nダメージ:+20％\nヘッドショット時追加ダメージ:+5%\n部位破壊確率:+5%
perkBetterLeadThanDeadRank2ShortDesc,マシンガン属性ステータス効果:Tier2
perkBetterLeadThanDeadRank3Desc,発射速度:+25%\nリロード:+20%\nダメージ:+30％\nヘッドショット時追加ダメージ:+10%\n部位破壊確率:+10%
perkBetterLeadThanDeadRank3ShortDesc,マシンガン属性ステータス効果:Tier3
perkBetterLeadThanDeadRank4Desc,発射速度:+30%\nリロード:+25%\nダメージ:+40％\nヘッドショット時追加ダメージ:+10%\n部位破壊確率:+10%
perkBetterLeadThanDeadRank4ShortDesc,マシンガン属性ステータス効果:Tier4
perkBetterLeadThanDeadRank5Desc,発射速度:+35%\nリロード:+30%\nダメージ:+50％\nヘッドショット時追加ダメージ:+15%\n部位破壊確率:+15%
perkBetterLeadThanDeadRank5ShortDesc,マシンガン属性ステータス効果:Tier5
perkBicycleDesc,和訳準備中:perkBicycleDesc
perkBicycleName,自転車
perkBicycleRank1Desc,和訳準備中:perkBicycleRank1Desc
perkBladeMasterDesc,和訳準備中:perkBladeMasterDesc
perkBladeMasterName,ブレードマスター
perkBladeMasterRank1LongDesc,被ダメージ:-5%
perkBladeMasterRank1ShortDesc,ブレード属性ステータス効果:Tier1
perkBladeMasterRank2LongDesc,ブレード武器による出血効果付加:100%
perkBladeMasterRank2ShortDesc,ブレード属性ステータス効果:Tier2
perkBladeMasterRank3LongDesc,ブレードダメージ:+10%/キル(最大30%まで20秒間持続)
perkBladeMasterRank3ShortDesc,ブレード属性ステータス効果:Tier3
perkBladeMasterRank4LongDesc,HP回復ボーナス:2HP/攻撃ヒット毎
perkBladeMasterRank4ShortDesc,ブレード属性ステータス効果:Tier4
perkBladeMasterRank5LongDesc,ストリークボーナス:短連続攻撃7発目で300%
perkBladeMasterRank5ShortDesc,ブレード属性ステータス効果:Tier5
perkBoomStickDesc,ショットガンの達人になって、敵を葬り去りましょう。ダメージが上がり、手足を吹き飛ばし、射撃とリロード速度が上がります。
perkBoomStickName,ブームスティック
perkBoomStickRank1Desc,発射速度:+15%\nリロード:+10%\nダメージ:+10％\nヘッドショット時追加ダメージ:+10%\n部位破壊確率:+5%
perkBoomStickRank1ShortDesc,ショットガン属性ステータス効果:Tier1
perkBoomStickRank2Desc,発射速度:+20%\nリロード:+15%\nダメージ:+20％\nヘッドショット時追加ダメージ:+10%\n部位破壊確率:+5%
perkBoomStickRank2ShortDesc,ショットガン属性ステータス効果:Tier2
perkBoomStickRank3Desc,発射速度:+25%\nリロード:+20%\nダメージ:+30％\nヘッドショット時追加ダメージ:+20%\n部位破壊確率:+10%
perkBoomStickRank3ShortDesc,ショットガン属性ステータス効果:Tier3
perkBoomStickRank4Desc,発射速度:+30%\nリロード:+25%\nダメージ:+40％\nヘッドショット時追加ダメージ:+20%\n部位破壊確率:+10%
perkBoomStickRank4ShortDesc,ショットガン属性ステータス効果:Tier4
perkBoomStickRank5Desc,発射速度:+35%\nリロード:+30%\nダメージ:+50％\nヘッドショット時追加ダメージ:+30%\n部位破壊確率:+15%
perkBoomStickRank5ShortDesc,ショットガン属性ステータス効果:Tier5
perkBowWeaponsDesc,和訳準備中:perkBowWeaponsDesc
perkBowWeaponsName,アーチェリー
perkBowWeaponsRank1Desc,アンロック: 鉄製クロスボウ、木の弓\n[DECEA3]アンロック条件[-]: 武器工作 Lv.2
perkBowWeaponsRank1Title,アイテムアンロック: Tier1
perkBowWeaponsRank2Desc,アンロック: 複合クロスボウ、複合弓\n[DECEA3]アンロック条件[-]: 武器工作 Lv.3
perkBowWeaponsRank2Title,アイテムアンロック: Tier2
perkBreakingAndEnteringDesc,和訳準備中:perkBreakingAndEnteringDesc
perkBreakingAndEnteringName,不法侵入
perkBreakingAndEnteringRank1Desc,鈍器属性ステータス効果:Tier1
perkBreakingAndEnteringRank2Desc,鈍器属性ステータス効果:Tier2
perkBreakingAndEnteringRank3Desc,鈍器属性ステータス効果:Tier3
perkBreakingAndEnteringRank4Desc,鈍器属性ステータス効果:Tier4
perkBreakingAndEnteringRank5Desc,鈍器属性ステータス効果:Tier5
perkBreakingAndEnteringRank1LongDesc,鈍器ブロックダメージ:+40％
perkBreakingAndEnteringRank2LongDesc,鈍器ブロックダメージ:+80％
perkBreakingAndEnteringRank3LongDesc,鈍器ブロックダメージ:+120％
perkBreakingAndEnteringRank4LongDesc,鈍器ブロックダメージ:+160％
perkBreakingAndEnteringRank5LongDesc,鈍器ブロックダメージ:+200％
perkButcheringToolsDesc,和訳準備中:perkButcheringToolsDesc
perkButcheringToolsName,ブレード
perkButcheringToolsRank1Desc,アンロック: 狩猟ナイフ\n[DECEA3]アンロック条件[-]: 武器工作 Lv.2
perkButcheringToolsRank1Title,レシピアンロック:Tier1
perkButcheringToolsRank2Desc,アンロック: マチェーテ\n[DECEA3]アンロック条件[-]: 武器工作 Lv.4
perkButcheringToolsRank2Title,レシピアンロック:Tier2
