Key,japanese
DFVehicleWorkstationDesc,高度な車両、車両のモッズ、およびモジュード車両の作成を可能にします。マスターメカニックに固有のものです。\n\n和訳修正中:DFVehicleWorkstationDesc
DFwaterBarrelEmpty,水樽(空)
DFwaterBarrelEmptyItem,水樽
DFwaterBarrelEmptyItemDesc,空の水の樽。水源から充填することができます。\n\n和訳修正中:DFwaterBarrelEmptyItemDesc
DFwaterBarrelFull,水樽(満)
DFwaterBarrelFullItem,水樽(満)
DFwaterBarrelFullItemDesc,水でいっぱいのバレル。最終的に乾くでしょう。缶、瓶、樽を埋めるためにウォーターブロックのように動作します。\n\n和訳修正中:DFwaterBarrelFullItemDesc
DFWheat,小麦
DFWheatPlantPlayerDesc,小麦（成長）\n\n和訳修正中:DFWheatPlantPlayerDesc
DFWheatPlantUndergroundPlayer,小麦:収穫可
DFWheatPlantYoung,小麦:成長中
DFWheatPlantYoungUnderground,小麦:成長中
DFWilkesGun,Wilkes'銃
DFWilkesGunDesc,はい、これはAbraham Lincolnを撮影するために使用された実際の銃のJohn Wilkesブースです。これは博物館にいることではありませんか？修理キットで修理してください。\n\n和訳修正中:DFWilkesGunDesc
DFWinchesterRifleBook,設計図「ウィンチェスターライフル」
DFWinchesterRifleBookDesc,この本を読むこのアイテムを作るのに必要なPERKのロックを解除します。\ Nこの本はウィンチェスターライフル作成Perkをロック解除します。\n\n和訳修正中:DFWinchesterRifleBookDesc
DFwinchesterRifleReceiver,ウィンチェスターライフル:レシーバー
DFwinchesterRifleReceiverDesc,ウィンチェスターライフルの一部。回路図を読み取ると、他の部分と組み立てて完全なウィンチェスターライフルを作成します。\n\n和訳修正中:DFwinchesterRifleReceiverDesc
DFworkingGraniteSink,花崗岩シンク(使用可)
DFworkingOven,オーブン(使用可)
DFworkingOvenBlockVariantHelper,オーブン(使用可・変形)
DFworkingSinkBlockVariantHelper,シンク(使用可・変形)
DFworkingutilitySink,ユーティリティシンク(使用可)
DFworkingWallOven,オーブン(使用可)
DFworkstationMetal,メタルワークステーション
DFworkstationTailor,仕立て用ワークステーション
DFwritingDesk,ライティングデスク
DFYeast,イースト
DFzombieBadGirl,スケーターパンクゾンビ
DFzombieBadGirlFeral,スケーターパンクゾンビ(残忍)
DFzombieBadGirlWeak,スケーターパンクゾンビ(弱体化)
DFzombieBehemoth,ベヒーモス
DFzombieBehemothRadiated,ベヒーモス(放射能汚染)
DFzombieBikerFemale,ゾンビバイカー
DFzombieBikerFemaleFeral,ゾンビバイカー(残忍)
DFzombieBikerFemaleWeak,ゾンビバイカー(弱体化)
DFzombieBob,トレーダー・ボブ(ゾンビ化)
DFzombieBuisnesswoman,ゾンビビジネスウーマン
DFzombieBuisnesswomanFeral,ゾンビビジネスウーマン(残忍)
DFzombieBuisnesswomanWeak,ゾンビビジネスウーマン(弱体化)
DFzombieChildFemale,少女
DFzombieChildFemale2,少女
DFzombieChildFemale2Weak,少女(弱体化)
DFzombieChildFemaleFeral,少女(残忍)
DFzombieChildFemaleFeral2,少女(残忍)
DFzombieChildFemaleWeak,少女(弱体化)
DFzombieChildMale,少年
DFzombieChildMale2,少年
DFzombieChildMale2Weak,少年(弱体化)
DFzombieChildMale3,少年
DFzombieChildMale3Weak,少年(弱体化)
DFzombieChildMaleFeral,少年(残忍)
DFzombieChildMaleFeral2,少年(残忍)
DFzombieChildMaleFeral3,少年(残忍)
DFzombieChildMaleWeak,少年(弱体化)
DFzombieDoctorFemale,女医
DFzombieDoctorFemaleFeral,女医(残忍)
DFzombieDoctorFemaleWeak,女医(弱体化)
DFzombieDoctorMale,医者
DFzombieDoctorMaleFeral,医者(残忍)
DFzombieDoctorMaleWeak,医者(弱体化)
DFzombieGuardFemale,ゾンビガード
DFzombieGuardFemale2,ゾンビガード
DFzombieGuardFemale3,ゾンビガード
DFzombieGuardFemale4,ゾンビガード
DFzombieGuardFemale5,ゾンビガード
DFzombieGuardMale,ゾンビガード
DFzombieGuardMale2,ゾンビガード
DFzombieGuardMale3,ゾンビガード
DFzombieGuardMale4,ゾンビガード
DFzombieGuardMale5,ゾンビガード
DFzombieHugh,トレーダー・ヒュー(ゾンビ化)
DFzombieJimmy,トレーダー・ジミー(ゾンビ化)
DFzombieJoel,トレーダー・ジョエル(ゾンビ化)
DFzombieMaleStripper,ゾンビストリッパー
DFzombieMaleStripperFeral,ゾンビストリッパー(残忍)
DFzombieMaleStripperWeak,ゾンビストリッパー(弱体化)
DFzombieRekt,トレーダー・ジョエル(ゾンビ化)
DFzombieTitan,ゾンビタイタン
DFzombieTitanRadiated,ゾンビタイタン(放射能汚染)
dialog_trader_response_jobshaveT1,何か仕事はあるか？(TierI)
dialog_trader_response_jobshaveT2,何か仕事はあるか？(TierII)
dialog_trader_response_jobshaveT3,何か仕事はあるか？(TierIII)
dialog_trader_response_jobshaveT4,何か仕事はあるか？(TierIV)
dialog_trader_response_jobshaveT5,何か仕事はあるか？(TierV)
DoorControlRelay,ドアコントロールリレー
DoughDesc,ほとんどパンを作るために使用されます。\n\n和訳修正中:DoughDesc
drinkJarGrainAlcoholDesc,穀物アルコールはキャンプファイヤーのある場所でビーカーを使用して作ることができます。救急キットとして役に立ちます。
drugCannabisBud,大麻
drugCannabisBudDesc,鎮痛剤と抗炎症性また、ストレスを減らすのに役立ちますが、ある副作用がある可能性があります。\n\n和訳修正中:drugCannabisBudDesc
drugCannabisJoint,紙巻き大麻
drugDiazepam,抗不安薬
drugDiazepamDesc,麻薬が神経を落ち着かせ、手が震えるためにしばしば使用される薬物。\n\n和訳修正中:drugDiazepamDesc
drugHerbalAntibioticsRecipeSchematic,設計図「ハーブ抗生物質」
drugHerbalAntibioticsRecipeSchematicDesc,この古代のNavezgane Apache Indian Medicine Man Recipeを読んで、ハーブ系抗生物質の作り方を学びましょう。\n\n和訳修正中:drugHerbalAntibioticsRecipeSchematicDesc
DukeRiverFactionSchematic,仮装マスター
DukeRiverFactionSchematicDesc,これを読んでデューク派に切り替えてください！\n\n和訳修正中:DukeRiverFactionSchematicDesc
dummyBlock9,ダミーブロック
Elevator1x1ControlFloor,エレベーターコントロールフロア(1x1)
Elevator1x1Floor,エレベーターフロア(1x1)
Elevator2x2ControlFloor,エレベーターコントロールフロア(2x2)
Elevator2x2Floor,エレベーターフロア(2x2)
Elevator3x3ControlFloor,エレベーターコントロールフロア(3x3x3)
Elevator3x3Floor,エレベーターフロア(3x3x3)
Elevator4x6ControlFloor,エレベーターコントロールフロア(4x6)
Elevator4x6Floor,エレベーターフロア(4x6)
Elevator6x8ControlFloor,エレベーターコントロールフロア(6x8)
Elevator6x8Floor,エレベーターフロア(6x8)
ElevatorControlFloor,エレベーターコントロールフロア(3x4x3)
ElevatorControlFloorDesc,エレベーターコントロールフロア。各エレベーターには1つのコントロールフロアが必要です。このエレベーターのマッチングブロックを使用する必要があるほど多くの通常のフロアを追加します。\n\n和訳修正中:ElevatorControlFloorDesc
ElevatorFloor,エレベーターフロア(3x4x3)
ElevatorFloorDesc,エレベーターの床。エレベーターに追加のフロアを追加するために使用されます。\n\n和訳修正中:ElevatorFloorDesc
ElevatorPlatform3x1x3ControlFloor,エレベーターコントロールフロア(3x1x3)
ElevatorPlatformFloor3x1x3,エレベーターフロア(3x1x3)
emptyBowlDesc,空のボウルは水を汲んだり缶詰を使って簡易的な料理に使えます。
endTableLamp_player,エンド・テーブルランプ
energyCellDesc,レーザー兵器のための弾薬として使用され、他のレーザー関連項目の修理。\n\n和訳修正中:energyCellDesc
enrichedUraniumDesc,放射性の高い。あなたはおそらくあなたのポケットにこれを詰め込むべきではないでしょう！\n\n和訳修正中:enrichedUraniumDesc
entitycommand_FollowMe,ついてこい
entitycommand_HangOut,周辺を探索しろ
entitycommand_Hire,仲間になって下さい
entitycommand_Milk,ミルク
entitycommand_Patrol,周辺をパトロールしろ
entitycommand_Pet,ペット
entitycommand_SetPatrol,パトロール開始地点設定
entitycommand_StayHere,ここで待て
entitycommand_TellMe,自己紹介しろ
EntityLootContainerBehemothRegular,戦利品
EntityLootContainerBikerDemon,戦利品
EntityLootContainerBikerFeral,戦利品
EntityLootContainerBikerRadiated,戦利品
EntityLootContainerBikerRegular,戦利品
EntityLootContainerBoar,戦利品
EntityLootContainerBusinessDemon,戦利品
EntityLootContainerBusinessManDemon,戦利品
EntityLootContainerBusinessManFeral,戦利品
EntityLootContainerBusinessManFeralRad,戦利品
EntityLootContainerBusinessManRegular,戦利品
EntityLootContainerBusinesswomanRegular,戦利品
EntityLootContainerCheerleaderDemon,戦利品
EntityLootContainerCheerleaderRegular,戦利品
EntityLootContainerCopDemon,戦利品
EntityLootContainerCopFeral,戦利品
EntityLootContainerCopRad,戦利品
EntityLootContainerCopRadFeral,戦利品
EntityLootContainerCopRegular,戦利品
EntityLootContainerCow,戦利品
EntityLootContainerCowboyFeral,戦利品
EntityLootContainerCowboyRad,戦利品
EntityLootContainerCowboyRadFeral,戦利品
EntityLootContainerCowboyRegular,戦利品
EntityLootContainerDemo,戦利品
EntityLootContainerDemoMutated,戦利品
EntityLootContainerFarmerDemon,戦利品
EntityLootContainerFarmerFeral,戦利品
EntityLootContainerFarmerRad,戦利品
EntityLootContainerFarmerRadFeral,戦利品
EntityLootContainerFarmerRegular,戦利品
EntityLootContainerFatDemon,戦利品
EntityLootContainerFootballPlayerRegular,戦利品
EntityLootContainerGenericDemon,戦利品
EntityLootContainerGenericRegular,戦利品
EntityLootContainerGoat,戦利品
EntityLootContainerHawaiianFeral,戦利品
EntityLootContainerHawaiianRadiated,戦利品
EntityLootContainerHawaiianRegular,戦利品
EntityLootContainerHazmatDemon,戦利品
EntityLootContainerHazmatFeral,戦利品
EntityLootContainerHazmatRad,戦利品
EntityLootContainerHazmatRadFeral,戦利品
EntityLootContainerHazmatRegular,戦利品
EntityLootContainerLabDemon,戦利品
EntityLootContainerLabFeral,戦利品
EntityLootContainerLabFeralRad,戦利品
EntityLootContainerLabRegular,戦利品
EntityLootContainerMeleeNPC,戦利品
EntityLootContainerMoeDemon,戦利品
EntityLootContainerMoeFeral,戦利品
EntityLootContainerMoeFeralRad,戦利品
EntityLootContainerMoeRegular,戦利品
EntityLootContainerNurseDemon,戦利品
EntityLootContainerNurseFeral,戦利品
EntityLootContainerNurseRad,戦利品
EntityLootContainerNurseRadFeral,戦利品
EntityLootContainerNurseRegular,戦利品
EntityLootContainerOldTimerDemon,戦利品
EntityLootContainerPrepperDemon,戦利品
EntityLootContainerPrepperFeral,戦利品
EntityLootContainerPrepperFeralRad,戦利品
EntityLootContainerPrepperRad,戦利品
EntityLootContainerPrepperRegular,戦利品
EntityLootContainerSheep,戦利品
EntityLootContainerSkateboarderDemon,戦利品
EntityLootContainerSkateboarderFeral,戦利品
EntityLootContainerSkateboarderFeralRad,戦利品
EntityLootContainerSkateboarderRad,戦利品
EntityLootContainerSkateboarderRegular,戦利品
EntityLootContainerSnowFeral,戦利品
EntityLootContainerSnowRad,戦利品
EntityLootContainerSnowRadFeral,戦利品
EntityLootContainerSnowRegular,戦利品
EntityLootContainerSoldierDemon,戦利品
EntityLootContainerSoldierFeral,戦利品
EntityLootContainerSoldierRad,戦利品
EntityLootContainerSoldierRadFeral,戦利品
EntityLootContainerSoldierRegular,戦利品
EntityLootContainerStripperDemon,戦利品
EntityLootContainerStripperFeral,戦利品
EntityLootContainerStripperRadiated,戦利品
EntityLootContainerStripperRegular,戦利品
EntityLootContainerSurvivor,戦利品
EntityLootContainerTraderRegular,戦利品
EntityLootContainerUtilityDemon,戦利品
EntityLootContainerUtilityWorkerDemon,戦利品
EntityLootContainerUtilityWorkerFeral,戦利品
EntityLootContainerUtilityWorkerRadiated,戦利品
EntityLootContainerUtilityWorkerRegular,戦利品
EntityLootContainerWightDemon,戦利品
EntityLootContainerWightRegular,戦利品
EntityLootContainerWolf,戦利品
Eve_Meeting_Anna,クエスト-ドクター往診
Eve_Meeting_Anna_completion,初めまして、私はドクター・アンナ。アンナと呼んで良いわ。まずこれを渡すね…仕事に必要な大事な物よ。
Eve_Meeting_Anna_description,イヴは私の実力を認め、この世界の謎を知るアンナ博士に出会う刻が来たことを告げた。
